text,label
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ASAP,phishing
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
Attachments: invoice_335.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
Please see the minutes from today's meeting and action items for next week. Thanks,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
"Dear Client, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ASAP",phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ASAP,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Update your account information at http://secure-pay.example.com to avoid suspension. ASAP,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
Please see the minutes from today's meeting and action items for next week. Please advise,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. do not ignore",phishing
Please see the minutes from today's meeting and action items for next week. See below,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. Please respond,phishing
Please see the minutes from today's meeting and action items for next week. Please advise,ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. do not ignore,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. Please respond,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
Attachments: invoice_432.pdf requires your approval. Open it: http://bit.ly/verify Please respond,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. do not ignore,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. do not ignore,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ASAP,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. Please respond,phishing
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ASAP,phishing
Attachments: invoice_554.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
Please see the minutes from today's meeting and action items for next week. See below,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. do not ignore,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. Please respond,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ASAP,phishing
Please see the minutes from today's meeting and action items for next week. Please advise,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
